path,classification,lines,words,sha256,identical_content_files,proposed_action,proposed_target,retention_or_review_note
MyLife/modules/homes/CLAUDE.md,primary,63,516,72b079ca2ccc9d4d6ff95ca29ed59dbfe275ad3ce649bfa4593fce6a97eebcfb,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/journal/CLAUDE.md,primary,104,1278,9a61e08d19b009394751f93c7646a55c3ad7d5816a2ee00d5371308ce5b90e7e,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/mail/CLAUDE.md,primary,46,421,6e698767a37401adc9177e35f6c06d26708531b946cd1c391de0556778ca8b6e,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/manhattan/CLAUDE.md,primary,47,268,7c5e3cc53f91557979b1c5b56654ceb5679b36deb396cb6d0fde55a09ed5297b,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/manhattan/AGENTS.md,"Keep unsaved discovery device-local, never write refresh results into syncable mh_events; canonical standalone/hidden hub intent."
MyLife/modules/market/CLAUDE.md,primary,79,670,d4c83a05c7dc98579b30ddbf7c210e27d1120180b2bfb4352b44b87c742eb0a5,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/meds/CLAUDE.md,primary,112,859,6788c54491cfcc34763a615efef874297ffcf7a9e10a0fdfd625adc9f7e84afc,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/mood/CLAUDE.md,primary,86,917,a7e1183995f85ba67d38cf009c9dc80a51aa92104ca237021d0074880cedb528,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/mynews/CLAUDE.md,primary,93,2776,0455d5b2f016cee2c820d54faf71c1402944209f518a6659b9bee8c6c2d4cbce,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/mynews/AGENTS.md,"Keep author-signed revisions, exact cents, server-canonical scope, account/crypto/authorization and fail-closed public safety contracts. Relocate full security detail before trimming."
MyLife/modules/notes/CLAUDE.md,primary,107,1372,7abfee16a35a193ee1443b9f9b9d39dde5bf1863093e944e47ed65d6bf66d86d,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/nutrition/CLAUDE.md,primary,44,238,4d984bc5ff4ed7066d67559fefc6654eaf87a6aaa23f8596898c1e8983970bf6,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/nutrition/AGENTS.md,Keep sensitive non-shareable policy and registered manual meal-conflict resolver.
MyLife/modules/payments/CLAUDE.md,primary,43,215,c7338e4018af25ad91aa1d3a0d261e5e5a0b958959767dc99b31b50ce588a472,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/payments/AGENTS.md,"Keep cloud-authoritative money state, device-local local records, sensitive non-shareability and dual-control release."
MyLife/modules/pets/CLAUDE.md,primary,52,571,e9acba1ee64ef538f7029f0c9bb5a390887e9ba03edd450496b7b907d0415c8e,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/presence/CLAUDE.md,primary,40,197,f165db24a6526d8645e1bff8d36f184b294ad7193eb9e2743e0cbca78ae5fabd,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/presence/AGENTS.md,Keep requirement for real OS evidence before claiming ScreenTime/enforcement; move dated readiness status to release records.
MyLife/modules/rsvp/CLAUDE.md,primary,79,630,9b07c13c84d5ea21c9163e1bc3909e05070b76c67007a6d66846069c615e8514,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/shop/CLAUDE.md,primary,49,298,0f6c6289edc6969ced22ebf6915d4f641faa121a6404a752a1938d72dcb81bcf,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Preserve local shopping data/no shopping-intent upload policy; discard API/test inventories.
MyLife/modules/sleep/CLAUDE.md,primary,36,212,9668ac0b8eca60b96a38766f56bdfa5e17e671815316dff76ea498b70e82bb9a,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/sleep/AGENTS.md,"Keep separate from Health tables/routes, explicit opt-in bridges and hidden release state until authorized change."
MyLife/modules/sports/CLAUDE.md,primary,104,1394,45cb0d949df8f31739b761cefef15ba33cee22cc57c3afeb31b3d6203e4fba8b,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/sports/AGENTS.md,Keep schema/migrations coupled with MODULE_METADATA.sports until this duplication is eliminated in source.
MyLife/modules/stars/CLAUDE.md,primary,45,384,bdc6740c3f842cbeb5482babe8ac882237ccc61e0a943698fe816603998062d7,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/subs/CLAUDE.md,primary,48,206,e4391cdb642bf3a426d9891d355ba100e89447add05a60644ae83ea6060e59d0,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/subs/AGENTS.md,"Preserve sensitive financial scope and opt-in networking; verify Plaid readiness from runtime configuration before claims, move dated placeholder status to readiness docs."
MyLife/modules/surf/CLAUDE.md,primary,119,969,980c9f96663a2b1eb9331c282399866fd52cd52ec02d4fc439d0ad64c0dfbc09,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/trails/CLAUDE.md,primary,45,414,43527d5493c505d0a4fe56224bccd1ee7b73414a6ced80a8c605b8da0a8caf00,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Preserve local GPS data with no default upload; discard API/test inventories.
MyLife/modules/travel/CLAUDE.md,primary,39,214,558e5a990ca5fc5c111a9f7ad5c50cfed970c29d3b866646048e87569c59f3d6,6,Replace inventory with tiny scoped shared contract and import,MyLife/modules/travel/AGENTS.md,Keep table prefix isolation and hidden release state until authorized change.
MyLife/modules/voice/CLAUDE.md,primary,45,327,b75126ae633ceeb591209b195203612b4011cb3546a826ccaa29c6234ce27f4e,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/words/CLAUDE.md,primary,59,381,48ac483c40afb9c046a7d2bac9dd254e176973d88b35bcb1ab89fedef6f359d4,6,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Inherit module contract and current storage/privacy policy; move only unique explanatory material to existing package docs. Remove export/schema/test-count inventory.
MyLife/modules/workouts/CLAUDE.md,primary,119,1163,010f0c0588d79171c13e3ee2007faeca9808fa53e4a01e820912887bb40d2025,8,Remove automatic child instructions after preserving noted constraints,MyLife/modules/AGENTS.md and relevant package documentation,Keep canonical DoWork/shared domain ownership; do not propagate MyLife parity requirements to independent TrainWithRyan fork.
MyLife/packages/meerkat-relay/CLAUDE.md,primary,319,3253,3e5dd2c145200d2233debeeb8ebf3cd0eff81ed0f13fc8e378d5bd4aa38d6aad,6,Transfer retained constraints to shared AGENTS.md; replace with import,MyLife/packages/meerkat-relay/AGENTS.md,"Keep opaque stateless relay and health metadata budget, separated deployables, tenant isolation, account/persona wall, trusted proxy and durable public-serving contracts. Move service detail before trimming."
MyLife/packages/restaurant-saas/CLAUDE.md,primary,92,406,3c3c2bf0a5031f65151308584735a3949c1bff4a9a360211d44d7785a8e62a6c,6,Transfer retained constraints to shared AGENTS.md; replace with import,MyLife/packages/restaurant-saas/AGENTS.md,Keep tenant RLS via restaurant_users and cross-tenant isolation; move schema/role/API inventories.
MyLife/packages/sync/CLAUDE.md,primary,70,555,b3f74798f8fddf9d0ae210ebff7febd56415a769c5b283102c7598d9897d2aad,6,Transfer retained constraints to shared AGENTS.md; replace with import,MyLife/packages/sync/AGENTS.md,"Keep RN-safe native barrel, fail-closed signed crypto, pairing/scope caps, canonical signed bytes, open-join versus keys, independent snapshot verification and interoperability tests."
Parks/EasyStreet/.claude/CLAUDE.md,primary,824,4295,f387f086ded53edb431c5d2945a6362d96f08a7e30bd5243dbb66fe22353db67,1,Transfer retained constraints to shared AGENTS.md; replace with import,Parks/EasyStreet/AGENTS.md,"Keep sweeping/observed-holiday semantics across native and shared implementations, platform checks and generated-project source. Move setup and discard process boilerplate."
Parks/EasyStreet/AGENTS.md,primary,132,606,a0ebf983c4c1e9076a597bd6d0f82c6472a1a74ff0b73b42e6f6c3a0e7a30ade,1,Reduce canonical shared instructions,Parks/EasyStreet/AGENTS.md,"Keep sweeping/observed-holiday semantics across native and shared implementations, platform checks and generated-project source. Move setup and discard process boilerplate."
Parks/easystreet-monorepo/.claude/CLAUDE.md,primary,821,4299,429b04137daed40dc3421c7396b9a06d4494335d1023546981990863b0aaebe6,1,Transfer retained constraints to shared AGENTS.md; replace with import,Parks/easystreet-monorepo/AGENTS.md,"Keep sweeping/observed-holiday semantics across native and shared implementations, platform checks and generated-project source. Move setup and discard process boilerplate."
Parks/easystreet-monorepo/AGENTS.md,primary,134,587,de4f35829d222f080dac0aa45f71c1386e13ea630aec7fef5d558b4a7abb6f82,1,Reduce canonical shared instructions,Parks/easystreet-monorepo/AGENTS.md,"Keep sweeping/observed-holiday semantics across native and shared implementations, platform checks and generated-project source. Move setup and discard process boilerplate."
Pokemon/CLAUDE.md,primary,128,888,9102f5200c7f19725ec96b6474464bf673b61fd90d8b2efd031caed087f3558f,1,Transfer retained constraints to shared AGENTS.md; replace with import,Pokemon/AGENTS.md,"Keep distinctive battle-model constraints and current validation, move game/architecture inventory; remove named-model/team boilerplate."
SH/shiphawk-templates copy/AGENTS.md,explicit copy,113,586,95e80a833591fd078f51ecd6ddd49489a8c2bcda356a9eaf5927d30492e1daf5,1,Resolve owning checkout before changes,Ownership unresolved,Do not infer canonical checkout from similar names. Preserve table/inline rendering and correct field dictionary.
SH/shiphawk-templates copy/CLAUDE.md,explicit copy,201,978,f0901bdc36b3d66479793fca8a81c3e187564633f9e78198ad2f2f7e2012e04c,1,Resolve owning checkout before changes,Ownership unresolved,Do not infer canonical checkout from similar names. Preserve table/inline rendering and correct field dictionary.
ShipHawkHub/.claude/worktrees/amazing-gauss/CLAUDE.md,worktree,117,745,1cac7e4df7712ec3f5635575e287b27b6fa0f2ed440962dca7960145d677f452,2,Reconcile through owning branch; no bulk rewrite,ShipHawkHub/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
ShipHawkHub/.claude/worktrees/amazing-gauss/confluence/CLAUDE.md,worktree,38,339,2b964dd094d3288313a64a01e0181fdfd9aa4d5526924bada1eaccfab2f364db,2,Reconcile through owning branch; no bulk rewrite,ShipHawkHub/confluence/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
ShipHawkHub/.claude/worktrees/amazing-gauss/customers/CLAUDE.md,worktree,43,281,283f20c8fc5a1ae2395f3c4daac74a5894fb514bcbdf6a920b2f02359c2e2e51,2,Reconcile through owning branch; no bulk rewrite,ShipHawkHub/customers/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
ShipHawkHub/.claude/worktrees/amazing-gauss/shiphawk-templates/CLAUDE.md,worktree,127,537,c622a501751073a474b8adfa08934eb6abf49f772c0d7d8bca08ad72a130f6e2,2,Reconcile through owning branch; no bulk rewrite,ShipHawkHub/shiphawk-templates/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
ShipHawkHub/.claude/worktrees/funny-davinci/CLAUDE.md,worktree,117,745,1cac7e4df7712ec3f5635575e287b27b6fa0f2ed440962dca7960145d677f452,2,Reconcile through owning branch; no bulk rewrite,ShipHawkHub/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
ShipHawkHub/.claude/worktrees/funny-davinci/confluence/CLAUDE.md,worktree,38,339,2b964dd094d3288313a64a01e0181fdfd9aa4d5526924bada1eaccfab2f364db,2,Reconcile through owning branch; no bulk rewrite,ShipHawkHub/confluence/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
ShipHawkHub/.claude/worktrees/funny-davinci/customers/CLAUDE.md,worktree,43,281,283f20c8fc5a1ae2395f3c4daac74a5894fb514bcbdf6a920b2f02359c2e2e51,2,Reconcile through owning branch; no bulk rewrite,ShipHawkHub/customers/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
ShipHawkHub/.claude/worktrees/funny-davinci/shiphawk-templates/CLAUDE.md,worktree,127,537,c622a501751073a474b8adfa08934eb6abf49f772c0d7d8bca08ad72a130f6e2,2,Reconcile through owning branch; no bulk rewrite,ShipHawkHub/shiphawk-templates/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
ShipHawkHub/CLAUDE.md,primary,134,838,e927ecc17b9bba808f38aecfe5309a545dc18b379512c9b33579176edacdedb6,1,Transfer retained constraints to shared AGENTS.md; replace with import,ShipHawkHub/AGENTS.md,Keep non-production-only database copy policy and sibling WMS configuration layout. Remove portfolio inventories; excluded shiphawk-dev remains out of scope.
ShipHawkHub/confluence/CLAUDE.md,primary,55,432,e9ae1af77f30ce5e45cac9af2752d9924223c42fe55ebb198c56ddf5d07a2cac,1,Transfer retained constraints to shared AGENTS.md; replace with import,ShipHawkHub/confluence/AGENTS.md,Keep non-production-only database copy policy and sibling WMS configuration layout. Remove portfolio inventories; excluded shiphawk-dev remains out of scope.
ShipHawkHub/customers/CLAUDE.md,primary,60,374,6a08f76ad025b8c7eb76036b0f83576915c81d6efbc0d4d6814284574865c2d5,1,Transfer retained constraints to shared AGENTS.md; replace with import,ShipHawkHub/customers/AGENTS.md,Keep non-production-only database copy policy and sibling WMS configuration layout. Remove portfolio inventories; excluded shiphawk-dev remains out of scope.
ShipHawkHub/shiphawk-templates/CLAUDE.md,primary,144,630,91ca7a543e6e7c6d59c900005418c92a97d5e61158c26b3a793f2ce3814d7fb6,1,Transfer retained constraints to shared AGENTS.md; replace with import,ShipHawkHub/shiphawk-templates/AGENTS.md,Keep non-production-only database copy policy and sibling WMS configuration layout. Remove portfolio inventories; excluded shiphawk-dev remains out of scope.
TheMarlinTraders/CLAUDE.md,primary,230,1434,9db2758972bb94aa81e076397b6f780c23b1408becf75baeb37b301898e76c79,1,Transfer retained constraints to shared AGENTS.md; replace with import,TheMarlinTraders/AGENTS.md,Keep external-provider adapters and off-main-thread computation; move architecture/setup and remove named-agent/model/team boilerplate.
TrainWithRyan-wt-bughunt/AGENTS.md,worktree,28,272,723e1b4526c44e24ed58fb391165bedfa91e8a8ef653462573c40047e8d19263,2,Reconcile through owning branch; no bulk rewrite,TrainWithRyan/AGENTS.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
TrainWithRyan-wt-bughunt/CLAUDE.md,worktree,8,41,9060dab871d7aedba7f5faae639d2192fbb238bb4a8cb5ff2dd9ed6b6fc6e790,2,Reconcile through owning branch; no bulk rewrite,TrainWithRyan/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
TrainWithRyan-wt-bughunt/packages/workouts/CLAUDE.md,worktree,119,1163,010f0c0588d79171c13e3ee2007faeca9808fa53e4a01e820912887bb40d2025,8,Reconcile through owning branch; no bulk rewrite,TrainWithRyan/packages/workouts/CLAUDE.md,Preserve branch-specific changes. Older MyLife rules include scope/architecture/readiness drift; one Meerkat branch adds glossary and orphan-process requirements.
TrainWithRyan/AGENTS.md,primary,28,272,723e1b4526c44e24ed58fb391165bedfa91e8a8ef653462573c40047e8d19263,2,Reduce canonical shared instructions,TrainWithRyan/AGENTS.md,"Keep independent single-trainer identity, no MyLife references/parity, private signed video URLs and server entitlement; remove unbounded scope and triple logs."
TrainWithRyan/CLAUDE.md,primary,8,41,9060dab871d7aedba7f5faae639d2192fbb238bb4a8cb5ff2dd9ed6b6fc6e790,2,Transfer retained constraints to shared AGENTS.md; replace with import,TrainWithRyan/AGENTS.md,"Keep independent single-trainer identity, no MyLife references/parity, private signed video URLs and server entitlement; remove unbounded scope and triple logs."
TrainWithRyan/packages/workouts/CLAUDE.md,primary,119,1163,010f0c0588d79171c13e3ee2007faeca9808fa53e4a01e820912887bb40d2025,8,Remove inherited MyLife module instruction inventory,TrainWithRyan/AGENTS.md,"This independent fork explicitly has no MyLife parity obligation. Keep Ryan domain contracts in source/tests/docs, not the copied standalone-parity prose."
archive-standalone/MyHomes/AGENTS.md,archive,61,394,cdb449d7871c731aabfb42e51646323f582c18f64b6f69d0eaeb460c7888b998,1,Reduce to historical/reference-only status; import shared archive guidance,archive-standalone/MyHomes/AGENTS.md,"Retire active-standalone/parity claims after verifying migration destination. Preserve history in git/docs, not automatic instructions."
archive-standalone/MyHomes/CLAUDE.md,archive,223,1459,ba010469433b198a7c521db8c53e944fbd2a0c74146264961a9dc7ac673f500c,1,Reduce to historical/reference-only status; import shared archive guidance,archive-standalone/MyHomes/AGENTS.md,"Retire active-standalone/parity claims after verifying migration destination. Preserve history in git/docs, not automatic instructions."
archive-standalone/MyRSVP/AGENTS.md,archive,62,372,8b0156a276ba0a734e9448accccbe6c44d363a60de5f0ebb165b79e9ba20ff48,1,Reduce to historical/reference-only status; import shared archive guidance,archive-standalone/MyRSVP/AGENTS.md,"Retire active-standalone/parity claims after verifying migration destination. Preserve history in git/docs, not automatic instructions."
archive-standalone/MyRSVP/CLAUDE.md,archive,56,293,c7c7b9c9f8db98e3fc1415d3262186bfcea5f701de9d00de860d943093dd1236,1,Reduce to historical/reference-only status; import shared archive guidance,archive-standalone/MyRSVP/AGENTS.md,"Retire active-standalone/parity claims after verifying migration destination. Preserve history in git/docs, not automatic instructions."
archive-standalone/MyVoice/AGENTS.md,archive,71,435,63045c0659356479bba67b8bd2cad61efdb77ac81dd0b6b0af91cee0a51e70e5,1,Reduce to historical/reference-only status; import shared archive guidance,archive-standalone/MyVoice/AGENTS.md,"Retire active-standalone/parity claims after verifying migration destination. Preserve history in git/docs, not automatic instructions."
archive-standalone/MyVoice/CLAUDE.md,archive,267,1472,28a7d415e0993a836d5fcc403f6ffc20dde987f04826402b597024f46f00e509,1,Reduce to historical/reference-only status; import shared archive guidance,archive-standalone/MyVoice/AGENTS.md,"Retire active-standalone/parity claims after verifying migration destination. Preserve history in git/docs, not automatic instructions."
archive-standalone/MyWords/AGENTS.md,archive,43,258,65ac535de694995bf5314ece7e12fb1dbc20a6f58418df9792d29ba510a4693d,1,Reduce to historical/reference-only status; import shared archive guidance,archive-standalone/MyWords/AGENTS.md,"Retire active-standalone/parity claims after verifying migration destination. Preserve history in git/docs, not automatic instructions."
archive-standalone/MyWords/CLAUDE.md,archive,88,435,6332394b1eba40f17711a66a4b1c46fe4eb50872826bf4a1083ad0db78d952ce,1,Reduce to historical/reference-only status; import shared archive guidance,archive-standalone/MyWords/AGENTS.md,"Retire active-standalone/parity claims after verifying migration destination. Preserve history in git/docs, not automatic instructions."
arenalite/AGENTS.md,primary,34,349,bb2eea7dc79dd106457611b56f02ac93cb0786cf34e0c2a797d8d17194d75f38,1,Reduce canonical shared instructions,arenalite/AGENTS.md,"Keep deterministic sim boundary, read-only Arena data provenance, visible unknown effects and dependency policy; remove duplicated pair and generic style."
arenalite/CLAUDE.md,primary,35,408,a89f9e47805b50f874ff37dd55d1c5a489e4a4990ddb35185e99fb4ceeef9f23,1,Transfer retained constraints to shared AGENTS.md; replace with import,arenalite/AGENTS.md,"Keep deterministic sim boundary, read-only Arena data provenance, visible unknown effects and dependency policy; remove duplicated pair and generic style."
automation-hub/CLAUDE.md,primary,163,963,6d7977a70ded730bfa7ffd500fd31dc53be52bc5c5c7f675c4956b5504f16cf6,1,Transfer retained constraints to shared AGENTS.md; replace with import,automation-hub/AGENTS.md,Keep external messages as drafts pending approval and iMessage outbound-only notification policy; move architecture/setup and remove agent rosters.
everything-claude-code/.codex/AGENTS.md,upstream/reference,61,353,673fb595cd8489287d91f7163ea9d7c33bdefc2dc1c0fb9e3bcf93a9dec8ac38,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.codex/AGENTS.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-agents.md,upstream/reference,53,246,fcaa4cbca9f286cc7224384689a7f4b0418e1803073061693d25331e3dfe8bde,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-agents.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-coding-style.md,upstream/reference,52,237,e98cdf580e9d926d9351daa40449a3aca1dd955c822252ac5ed9d4048706c79c,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-coding-style.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-development-workflow.md,upstream/reference,33,150,13446885e6578ca933ea62bf9dfabc22f2551694af0821098a5f46cc4f158d76,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-development-workflow.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-git-workflow.md,upstream/reference,28,102,22b644a86a834007c48adafcb1d3e66a0f5b6ff2b3dcf82e68dd965e158f01a7,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-git-workflow.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-hooks.md,upstream/reference,34,118,59fc54cbfdd3afeaf3aad3085337a3ba1f9cca4b6d3cb0d7327fdcb75e7ae804,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-hooks.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-patterns.md,upstream/reference,35,157,ed73a02ca6fb3fa2e28bda6da8a16b46cd157150f5f3c580ecad5c748ad32b0a,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-patterns.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-performance.md,upstream/reference,59,232,4353815a3b8958f386a3c5d6c04ec480f84b168793cf4b2e789a7eb84a6d5c1b,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-performance.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-security.md,upstream/reference,33,152,ee71cbf4dc1d40adb9e9df9356542fe556f404ef84964c993739c9d79e1b9eb9,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-security.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/common-testing.md,upstream/reference,33,127,11d43c4faded43edc2cb733000e107639aba6eac39ec23cf8e6bcef16a5a4bea,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/common-testing.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/golang-coding-style.md,upstream/reference,31,92,006a05a553ea080fd547d9f709e02a83cf52df9de276ce1c6216ffaf691fc37a,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/golang-coding-style.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/golang-hooks.md,upstream/reference,16,61,2bf7972db31c4e3b5603a1a303cd15dae6f9dae14e8e64e1d2a34cfd89d4dff0,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/golang-hooks.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/golang-patterns.md,upstream/reference,44,126,e1b92ddd5ecc1fab47e33f6e6e821d89079d14244f64ea50db069a8a1b695fa2,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/golang-patterns.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/golang-security.md,upstream/reference,33,79,2cfa6b589b81885e4c8306bee5d668af112f89d27de874a6c92c0fb67c258c98,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/golang-security.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/golang-testing.md,upstream/reference,30,74,a2e64c00effdf3fefd8fb726d08a0f386f353672a1237b3918c1183e90eed5d5,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/golang-testing.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/python-coding-style.md,upstream/reference,42,102,d22ecd6b0cb332c517ad6dc0d0922ba254ea09c40d356c88979adf3cfac506a4,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/python-coding-style.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/python-hooks.md,upstream/reference,19,64,a213e00853939f226a4eab17e489a0380c1a589adf3ab9319f10ec408648c271,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/python-hooks.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
everything-claude-code/.cursor/rules/python-patterns.md,upstream/reference,39,116,88d4b95e2e67fa5d096843b8e4fcb084a7a53d1bf34a6b42dafbd7ceb8dd12ed,1,Preserve upstream instructions; exclude from application reset,everything-claude-code/.cursor/rules/python-patterns.md,"This is a tool/plugin/upstream development reference, not a reason to mandate its workflow in every app. Remove compulsory parent invocation separately."
